Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
simbolos con teclado,2,2,40,23,0.00,https://fsymbols.com/es/teclado/windows/alt-codes/lista/,5,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,24,24,40,23,0.00,https://fsymbols.com/es/signos/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,39,39,40,23,0.00,https://fsymbols.com/es/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,50,50,40,23,0.00,https://fsymbols.com/es/teclado/windows/alt-codes/lista/espanoles/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,59,59,40,23,0.00,https://fsymbols.com/es/ordenador/teclado/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,65,65,40,23,0.00,https://fsymbols.com/es/teclado/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,70,70,40,23,0.00,https://fsymbols.com/es/teclado/windows/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
simbolos con teclado,75,75,40,23,0.00,https://fsymbols.com/es/teclado/windows/alt-codes/lista/letras/,0,0,0.00,0,188,"29, 41, 0, 29, 0, 0, 0, 0, 29, 64, 52, 0",2026-05-15,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
script lettering alphabet,34,34,260,23,0.37,https://fsymbols.com/letters/,0,0,0.00,1,9730000,"28, 35, 54, 66, 66, 35, 44, 44, 66, 35, 66, 28",2026-05-08,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
fonts letters alphabet,16,16,30,23,0.75,https://fsymbols.com/letters/,0,0,0.00,0.46,127,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0",2026-05-17,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
fonts letters alphabet,18,18,30,23,0.75,https://fsymbols.com/letters/,0,0,0.00,0.46,127,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0",2026-05-17,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
24 bubble letters,91,91,70,23,0.00,https://fsymbols.com/bubble/,0,0,0.00,0.33,77300000,"35, 35, 50, 78, 78, 14, 14, 78, 78, 78, 14, 14",2026-04-29,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
square alt code,14,14,720,23,0.00,https://fsymbols.com/signs/square/,2,0,0.00,0,155000000,"100, 36, 20, 67, 45, 76, 55, 67, 55, 55, 55, 36",2026-05-08,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
logo red circle white triangle,33,33,110,23,0.00,https://fsymbols.com/signs/triangle/,0,0,0.00,0,102,"64, 64, 64, 64, 82, 64, 52, 41, 64, 82, 82, 100",2026-04-27,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
black and white arrow,12,12,260,23,0.00,https://fsymbols.com/signs/arrow/,1,0,0.00,0.03,903000000,"82, 66, 66, 100, 66, 53, 66, 66, 53, 66, 66, 53",2026-04-29,"Image pack, Image, People also ask, Related searches",informational,Organic
corazón de color,56,56,40,23,0.00,https://fsymbols.com/es/signos/corazon/,0,0,0.00,0.33,634000000,"34, 34, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
corazón de color,89,89,40,23,0.00,https://fsymbols.com/es/signos/corazon/,0,0,0.00,0.33,634000000,"34, 34, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
corazón de color,92,92,40,23,0.00,https://fsymbols.com/es/signos/corazon/,0,0,0.00,0.33,634000000,"34, 34, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6",2026-04-23,"Image pack, Video, Image, Related searches",informational,Organic
pentagram emoji,1,1,1000,23,0.00,https://fsymbols.com/signs/evil/,248,0.09,0.00,0.33,106,"22, 29, 22, 29, 29, 20, 29, 22, 22, 22, 20, 29",2026-06-09,"Image pack, Sitelinks, People also ask, Related searches",informational,Organic
how to write exponents on a keyboard,21,21,390,23,0.00,https://fsymbols.com/signs/power/,0,0,0.00,0,912000,"4, 4, 0, 0, 41, 7, 4, 0, 100, 5, 10, 10",2026-05-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
how to write exponents on a keyboard,38,38,390,23,0.00,https://fsymbols.com/signs/power/,0,0,0.00,0,912000,"4, 4, 0, 0, 41, 7, 4, 0, 100, 5, 10, 10",2026-05-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
circle cross out,65,65,480,23,0.00,https://fsymbols.com/generators/strikethrough/,0,0,0.00,0,125,"36, 44, 54, 66, 66, 36, 29, 66, 100, 81, 66, 81",2026-05-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
how to make text heart,1,1,140,23,0.00,https://fsymbols.com/heart/,18,0,0.00,0,2930000000,"23, 18, 6, 15, 8, 54, 23, 18, 35, 35, 23, 18",2026-04-21,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
how to make text heart,35,35,140,23,0.00,https://fsymbols.com/heart/,0,0,0.00,0,2930000000,"23, 18, 6, 15, 8, 54, 23, 18, 35, 35, 23, 18",2026-04-21,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
how to put enye,89,89,110,23,0.00,https://fsymbols.com/generators/blackboard-bold-double-struck/,0,0,0.00,0,453000,"52, 64, 64, 82, 64, 52, 64, 100, 52, 64, 41, 29",2026-05-09,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
mac shortcut copyright,37,37,390,23,0.00,https://fsymbols.com/copyright/,0,0,0.00,0.33,115,"81, 100, 66, 23, 23, 66, 81, 81, 66, 81, 66, 81",2026-06-04,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
kawaii star,16,16,480,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0.05,81900000,"67, 54, 36, 54, 100, 67, 67, 44, 54, 54, 54, 54",2026-05-05,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
how to type exponents on computer keyboard,24,24,260,23,0.00,https://fsymbols.com/signs/power/,0,0,0.00,0.33,120,"15, 29, 36, 10, 15, 100, 19, 7, 10, 54, 44, 54",2026-06-07,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
letters on the crucifix,44,44,50,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0,2930000,"0, 0, 1, 0, 1, 1, 3, 3, 1, 0, 1, 2",2026-05-07,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to type powers,20,20,90,23,0.00,https://fsymbols.com/signs/power/,0,0,0.00,0,446000000,"64, 64, 64, 64, 64, 11, 11, 0, 52, 64, 64, 52",2026-05-10,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
formas para escribir,10,10,40,23,0.00,https://fsymbols.com/es/letras/,0,0,0.00,0.33,148,"81, 18, 100, 81, 18, 18, 18, 18, 18, 18, 18, 18",2026-05-17,"Image pack, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
ascii anime art,77,77,90,23,0.00,https://fsymbols.com/generators/carty/,0,0,0.00,0,4080000,"7, 19, 26, 3, 3, 3, 53, 100, 53, 34, 42, 34",2026-04-25,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
uppercase m cursive,94,94,70,23,0.00,https://fsymbols.com/generators/smallcaps/,0,0,0.00,0.16,3650000,"14, 14, 78, 78, 64, 35, 35, 35, 78, 64, 78, 100",2026-05-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
thick arrow,47,47,170,23,0.00,https://fsymbols.com/signs/arrow/,0,0,0.00,0.01,120000000,"64, 82, 82, 100, 82, 82, 100, 82, 100, 100, 100, 100",2026-05-09,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
lettering alphabet font style,15,15,70,23,1.05,https://fsymbols.com/letters/,0,0,0.00,0.73,117,"0, 0, 66, 0, 100, 0, 0, 0, 0, 0, 0, 0",2026-06-04,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
sun fancy,23,23,70,23,0.00,https://fsymbols.com/signs/sun/,0,0,0.00,0.33,187,"64, 100, 50, 50, 50, 64, 50, 35, 50, 28, 21, 50",2026-06-01,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
cursed emoji faces,62,62,70,23,0.00,https://fsymbols.com/generators/tarty/,0,0,0.00,0,133,"9, 33, 14, 52, 14, 42, 9, 33, 33, 52, 42, 42",2026-05-11,"Image pack, Video, Image, People also ask, Related searches","informational, navigational",Organic
capitol g in cursive,85,85,70,23,0.00,https://fsymbols.com/generators/smallcaps/,0,0,0.00,0.26,29700000,"35, 0, 0, 0, 0, 3, 1, 5, 1, 3, 100, 1",2026-04-22,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
party emoji copy paste,83,83,480,23,0.00,https://fsymbols.com/signs/swastika/,0,0,0.00,0,101,"66, 66, 100, 100, 100, 81, 66, 81, 66, 100, 66, 81",2026-05-08,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
별 이모티콘,36,36,110,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0.33,69,"18, 11, 15, 18, 11, 28, 18, 35, 18, 15, 15, 15",2026-05-29,"Image pack, Image, Related searches",informational,Organic
math symbol for square root,74,74,140,23,0.00,https://fsymbols.com/signs/root/,0,0,0.00,0,25300000,"65, 42, 65, 65, 100, 42, 26, 26, 53, 65, 42, 26",2026-05-02,"Image pack, Video, Featured snippet, Image, People also ask, Related searches, Short videos",informational,Organic
alt code stars,21,21,40,23,0.00,https://fsymbols.com/keyboard/windows/alt-codes/list/,0,0,0.00,0,208000000,"0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 18, 23",2026-04-27,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
alt code stars,66,66,40,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0,208000000,"0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 18, 23",2026-04-27,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
emo cross,4,4,390,23,0.00,https://fsymbols.com/signs/cross/,17,0,0.00,0.11,43400000,"44, 44, 54, 54, 66, 54, 44, 100, 66, 100, 66, 66",2026-04-20,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
peace emoji copy and paste,14,14,320,23,0.00,https://fsymbols.com/signs/peace/,0,0,0.00,0,3680000,"28, 28, 28, 35, 35, 28, 44, 54, 66, 81, 81, 100",2026-04-25,"Image pack, Image, People also ask, Related searches",informational,Organic
peace emoji copy and paste,73,73,320,23,0.00,https://fsymbols.com/signs/arrow/,0,0,0.00,0,3680000,"28, 28, 28, 35, 35, 28, 44, 54, 66, 81, 81, 100",2026-04-25,"Image pack, Image, People also ask, Related searches",informational,Organic
star crossed symbol,48,48,40,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.01,347000000,"18, 18, 18, 100, 100, 18, 18, 18, 18, 18, 18, 18",2026-05-10,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
star crossed symbol,63,63,40,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.01,347000000,"18, 18, 18, 100, 100, 18, 18, 18, 18, 18, 18, 18",2026-05-10,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
90's font generator,26,26,90,23,0.00,https://fsymbols.com/generators/,0,0,0.00,0.33,110,"34, 65, 26, 42, 42, 34, 42, 7, 34, 42, 42, 42",2026-06-06,"Sitelinks, Video, People also ask, Related searches",informational,Organic
small black hearts,6,6,170,23,0.00,https://fsymbols.com/heart/,4,0,0.00,0.03,171,"100, 100, 100, 53, 100, 100, 34, 53, 53, 42, 53, 53",2026-05-03,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
chromehearts font,17,17,40,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0,38200000,"0, 26, 15, 15, 0, 19, 0, 0, 0, 3, 0, 100",2026-04-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
letters upside down,5,5,90,23,0.01,https://fsymbols.com/generators/aboqe-flip/,3,0,0.00,0.01,122,"54, 2, 36, 1, 0, 6, 19, 1, 19, 1, 0, 2",2026-04-29,"Video, Image, Related searches",informational,Organic
music copy paste symbols,28,28,140,23,0.00,https://fsymbols.com/music/,0,0,0.00,0,27700000,"35, 35, 22, 29, 54, 35, 14, 29, 81, 0, 14, 0",2026-05-02,"Video, Image, People also ask, Related searches","informational, navigational",Organic
music copy paste symbols,92,92,140,23,0.00,https://fsymbols.com/,0,0,0.00,0,27700000,"35, 35, 22, 29, 54, 35, 14, 29, 81, 0, 14, 0",2026-05-02,"Video, Image, People also ask, Related searches","informational, navigational",Organic
texto tachado,35,35,110,23,0.00,https://fsymbols.com/es/generadores/tachado/,0,0,0.00,0.33,116,"2, 4, 1, 54, 7, 54, 2, 2, 7, 2, 2, 2",2026-05-23,"Video, Video Carousel, People also ask, Related searches",informational,Organic
signo de admiracion en teclado,37,37,140,23,0.00,https://fsymbols.com/es/signos/al-reves/,0,0,0.00,0.33,106,"80, 66, 80, 100, 80, 66, 66, 66, 66, 52, 52, 52",2026-06-07,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how to draw the infinity sign,37,37,140,23,0.00,https://fsymbols.com/signs/infinity/,0,0,0.00,0,49200000,"66, 52, 80, 100, 100, 66, 100, 52, 66, 52, 66, 42",2026-04-25,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
cross with peace sign,68,68,70,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.04,121,"100, 100, 63, 45, 63, 63, 63, 45, 45, 45, 45, 63",2026-05-31,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
trademark symbol in android,30,30,90,23,0.00,https://fsymbols.com/tm/,0,0,0.00,0.33,97,"42, 66, 66, 42, 52, 52, 66, 19, 33, 42, 33, 52",2026-06-09,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how do i text pictures,80,80,170,23,0.91,https://fsymbols.com/text-art/,0,0,0.00,0.02,2440000000,"22, 29, 54, 43, 54, 43, 18, 18, 29, 29, 29, 43",2026-05-09,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
smiley fake,45,45,40,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0.02,22800000,"41, 23, 11, 11, 11, 100, 11, 11, 11, 11, 11, 11",2026-05-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
x symbol copy paste,15,15,480,23,0.00,https://fsymbols.com/signs/tick/,1,0,0.00,0,171000000,"81, 81, 66, 81, 81, 54, 66, 81, 54, 66, 54, 66",2026-04-20,"Image pack, Video, Image, Related searches",informational,Organic
x symbol copy paste,25,25,480,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0,171000000,"81, 81, 66, 81, 81, 54, 66, 81, 54, 66, 54, 66",2026-04-20,"Image pack, Video, Image, Related searches",informational,Organic
x symbol copy paste,35,35,480,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0,171000000,"81, 81, 66, 81, 81, 54, 66, 81, 54, 66, 54, 66",2026-04-20,"Image pack, Video, Image, Related searches",informational,Organic
x symbol copy paste,84,84,480,23,0.00,https://fsymbols.com/,0,0,0.00,0,171000000,"81, 81, 66, 81, 81, 54, 66, 81, 54, 66, 54, 66",2026-04-20,"Image pack, Video, Image, Related searches",informational,Organic
fancy capital cursive g,92,92,480,23,0.00,https://fsymbols.com/generators/smallcaps/,0,0,0.00,0.39,1600000,"81, 100, 54, 66, 100, 66, 66, 81, 81, 81, 66, 81",2026-05-06,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
calligraphy symbol,13,13,40,23,0.00,https://fsymbols.com/font/calligraphy,0,0,0.00,0.31,118,"27, 18, 45, 45, 27, 27, 27, 36, 63, 36, 63, 45",2026-05-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
flatter emoji,24,24,90,23,0.00,https://fsymbols.com/emoticons/,0,0,0.00,0.33,109,"28, 82, 100, 53, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-02,"Image, People also ask, Related searches, AI overview",informational,Organic
cross plus sign,21,21,40,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.33,1280000000,"14, 14, 14, 14, 14, 14, 14, 14, 78, 14, 14, 100",2026-04-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
cruces dibujos,16,16,40,23,0.00,https://fsymbols.com/es/signos/cruz/,0,0,0.00,0.13,100,"7, 7, 7, 42, 26, 7, 7, 7, 7, 26, 34, 7",2026-05-08,"Image pack, Video, Image, People also ask, Related searches, Short videos",informational,Organic
shortcut for symbol,41,41,40,23,0.00,https://fsymbols.com/keyboard/windows/alt-codes/list/,0,0,0.00,0.01,127,"11, 42, 26, 0, 15, 0, 19, 19, 19, 19, 19, 11",2026-05-12,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
shortcut for symbol,75,75,40,23,0.00,https://fsymbols.com/keyboard/windows/alt-codes/list/shortcuts/,0,0,0.00,0.01,127,"11, 42, 26, 0, 15, 0, 19, 19, 19, 19, 19, 11",2026-05-12,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
emojis that start with the letter n,18,18,210,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0,18400000,"3, 4, 100, 6, 10, 8, 10, 4, 4, 6, 3, 1",2026-05-09,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
upper dot,23,23,170,23,0.00,https://fsymbols.com/signs/bullet-point/,0,0,0.00,0,99,"0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-04-29,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
lettering abecedario,60,60,260,23,0.00,https://fsymbols.com/es/letras/,0,0,0.00,0.61,5160000,"28, 66, 44, 54, 35, 28, 81, 44, 35, 28, 18, 23",2026-05-08,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
pink heart outline,21,21,170,23,0.00,https://fsymbols.com/heart/,0,0,0.00,0.33,178,"53, 43, 43, 66, 53, 53, 35, 28, 28, 43, 43, 35",2026-06-10,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
alphabet typeface,31,31,390,23,0.00,https://fsymbols.com/letters/,0,0,0.00,0.01,136,"10, 10, 2, 13, 24, 13, 10, 76, 100, 76, 13, 10",2026-05-27,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
flower icon text,9,9,390,23,0.00,https://fsymbols.com/signs/flower/,7,0,0.00,0.33,105,"41, 24, 4, 7, 13, 2, 8, 41, 7, 4, 20, 4",2026-05-27,"Image pack, Video, People also ask",informational,Organic
cross aesthetic,1,1,1300,23,0.00,https://fsymbols.com/signs/cross/,322,0.12,0.00,0.33,134,"84, 52, 16, 46, 100, 100, 52, 52, 25, 100, 68, 68",2026-06-08,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
fall bubble letters,92,92,110,23,0.00,https://fsymbols.com/generators/aboqe-flip/,0,0,0.00,0.11,136,"4, 4, 4, 4, 8, 4, 4, 43, 100, 66, 35, 8",2026-05-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
acento en la a teclado,78,78,210,23,0.00,https://fsymbols.com/es/generadores/negrita/,0,0,0.00,0,4270000,"20, 20, 20, 20, 30, 16, 30, 10, 10, 16, 10, 6",2026-05-06,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
acento en la a teclado,91,91,210,23,0.00,https://fsymbols.com/es/letras/,0,0,0.00,0,4270000,"20, 20, 20, 20, 30, 16, 30, 10, 10, 16, 10, 6",2026-05-06,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
heart emoji background,27,27,50,23,0.00,https://fsymbols.com/heart/,0,0,0.00,0.33,132,"14, 14, 14, 10, 14, 18, 4, 4, 22, 14, 14, 4",2026-05-10,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
emoji meanings x in a box,22,22,50,23,0.00,https://fsymbols.com/signs/tick/,0,0,0.00,0,21200000,"33, 23, 14, 23, 33, 23, 33, 33, 33, 23, 23, 23",2026-05-12,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
swastika stickers,38,38,40,23,0.00,https://fsymbols.com/signs/swastika/,0,0,0.00,0,470000,"0, 14, 100, 14, 7, 14, 7, 14, 64, 28, 28, 21",2026-05-15,"Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
church sign cross,14,14,70,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.03,127,"18, 18, 18, 100, 18, 18, 18, 100, 100, 100, 100, 18",2026-05-20,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
how to make the copyright symbol mac,56,56,90,23,0.00,https://fsymbols.com/copyright/,0,0,0.00,0.33,133,"53, 34, 42, 19, 34, 26, 34, 34, 26, 34, 26, 42",2026-06-07,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
aesthetic bitmoji icon,59,59,90,23,0.00,https://fsymbols.com/signs/stars/,0,0,0.00,0,354000,"11, 11, 11, 11, 64, 64, 64, 64, 64, 82, 100, 82",2026-04-21,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
aesthetic bitmoji icon,71,71,90,23,0.00,https://fsymbols.com/signs/arrow/,0,0,0.00,0,354000,"11, 11, 11, 11, 64, 64, 64, 64, 64, 82, 100, 82",2026-04-21,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
ig spacer,67,67,140,23,0.00,https://fsymbols.com/signs/bullet-point/,0,0,0.00,0,3430000,"23, 23, 28, 23, 23, 23, 23, 23, 23, 23, 18, 28",2026-04-29,"Image pack, Video, People also ask, Related searches",informational,Organic
letras bonitas para dibujar,18,18,90,23,0.00,https://fsymbols.com/es/letras/,0,0,0.00,0.38,124,"42, 52, 33, 23, 52, 52, 52, 23, 23, 33, 33, 42",2026-06-09,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
gothic keyboard,72,72,390,23,0.30,https://fsymbols.com/signs/cross/,0,0,0.00,0.92,19400000,"66, 54, 66, 66, 66, 66, 81, 81, 81, 66, 100, 81",2026-04-21,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
unicode swastika,9,9,590,23,0.00,https://fsymbols.com/signs/swastika/,5,0,0.00,0,57,"0, 0, 0, 65, 82, 0, 0, 0, 0, 0, 0, 100",2026-04-27,"People also ask, Related searches, AI overview",informational,Organic
unicode swastika,12,12,590,23,0.00,https://fsymbols.com/signs/swastika/,2,0,0.00,0,57,"0, 0, 0, 65, 82, 0, 0, 0, 0, 0, 0, 100",2026-04-27,"People also ask, Related searches, AI overview",informational,Organic
unicode swastika,48,48,590,23,0.00,https://fsymbols.com/es/signos/,0,0,0.00,0,57,"0, 0, 0, 65, 82, 0, 0, 0, 0, 0, 0, 100",2026-04-27,"People also ask, Related searches, AI overview",informational,Organic
discord emoji combos,58,58,70,23,0.00,https://fsymbols.com/,0,0,0.00,0,105,"0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 53, 43",2026-04-30,"Video, Image, Related searches",navigational,Organic
text art steam,18,18,90,23,0.00,https://fsymbols.com/generators/carty/,0,0,0.00,0,125,"52, 33, 33, 42, 52, 33, 42, 33, 33, 52, 33, 33",2026-05-16,"Image pack, Video, Related searches","informational, transactional",Organic
text art steam,33,33,90,23,0.00,https://fsymbols.com/text-art/,0,0,0.00,0,125,"52, 33, 33, 42, 52, 33, 42, 33, 33, 52, 33, 33",2026-05-16,"Image pack, Video, Related searches","informational, transactional",Organic
t with a heart,21,21,110,23,0.00,https://fsymbols.com/heart/,0,0,0.00,0,4140000000,"42, 42, 42, 42, 34, 26, 19, 26, 34, 34, 42, 65",2026-05-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
mac degree sign,51,51,90,23,0.00,https://fsymbols.com/signs/degree/,0,0,0.00,0,94,"36, 0, 0, 0, 0, 0, 0, 0, 8, 20, 0, 0",2026-05-05,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
corazon sin rellenar,18,18,70,23,0.00,https://fsymbols.com/es/signos/corazon/,0,0,0.00,0.33,127,"45, 63, 63, 36, 45, 63, 63, 63, 63, 45, 63, 45",2026-06-08,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
single emoji faces,16,16,260,23,0.00,https://fsymbols.com/emoticons/,0,0,0.00,0.31,81300000,"29, 23, 23, 44, 44, 29, 23, 36, 36, 36, 29, 36",2026-04-18,"Image pack, Video, Image, Related searches",informational,Organic
block letter font generator,18,18,260,23,0.00,https://fsymbols.com/generators/blocky/,0,0,0.00,0.01,91000000,"82, 66, 82, 66, 66, 53, 43, 82, 82, 82, 66, 82",2026-05-08,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
block letter font generator,27,27,260,23,0.00,https://fsymbols.com/generators/tarty/,0,0,0.00,0.01,91000000,"82, 66, 82, 66, 66, 53, 43, 82, 82, 82, 66, 82",2026-05-08,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
block letter font generator,41,41,260,23,0.00,https://fsymbols.com/generators/tarty/,0,0,0.00,0.01,91000000,"82, 66, 82, 66, 66, 53, 43, 82, 82, 82, 66, 82",2026-05-08,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
block letter font generator,75,75,260,23,0.00,https://fsymbols.com/generators/,0,0,0.00,0.01,91000000,"82, 66, 82, 66, 66, 53, 43, 82, 82, 82, 66, 82",2026-05-08,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
triangle cross symbol,27,27,90,23,0.00,https://fsymbols.com/signs/cross/,0,0,0.00,0.09,127,"50, 64, 78, 78, 50, 78, 50, 50, 50, 64, 50, 50",2026-05-23,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
